0	9.112060115
0.001578127	9.112060115
0.006311386	9.112060115
0.014197956	9.112060115
0.02523585	9.112060115
0.039423875	9.112060115
0.056762394	9.112151236
0.077254233	9.112242357
0.100906043	9.112333477
0.127731036	9.112515718
0.157746162	9.11269796
0.190979668	9.113062442
0.22746709	9.113518045
0.267254901	9.114064769
0.310399594	9.114702613
0.356971333	9.115522698
0.407051216	9.116616145
0.460730362	9.117891834
0.518114472	9.119440884
0.579315624	9.121263296
0.644458653	9.12345019
0.713674772	9.126001567
0.787100664	9.129099668
0.864878475	9.132562251
0.947153089	9.136662678
1.034063918	9.141400949
1.125767691	9.146868185
1.222401089	9.153064386
1.324091679	9.160262913
1.430976145	9.168372647
1.543191165	9.177484707
1.660836973	9.187872455
1.784041138	9.199627013
1.912903892	9.21274838
2.047525468	9.227418796
2.187996987	9.243911625
2.334409569	9.262226866
2.486845223	9.28254676
2.565600758	9.293572353
2.645413293	9.305053549
2.724059484	9.316808106
2.810186676	9.330020593
2.888723522	9.342504116
2.981265604	9.357539015
3.059683994	9.370751502
3.158750311	9.387882175
3.23703202	9.401823627
3.342759253	9.421232315
3.420895169	9.435993852
3.533410887	9.457862797
3.611382785	9.473444419
3.730841894	9.498046982
3.808640663	9.51444869
3.935225402	9.541967112
4.012832818	9.559371146
4.146725429	9.590078789
4.224123268	9.60839403
4.365551553	9.642655376
4.442712478	9.661881823
4.591940687	9.700061355
4.668846474	9.720290128
4.745661141	9.740792263
4.826138856	9.762752328
4.902771281	9.783892308
4.979303474	9.80548789
5.068437646	9.831092779
5.144769374	9.853326206
5.221009981	9.875924115
5.319174204	9.905629431
5.395177898	9.928956305
5.471081359	9.952647661
5.578713013	9.986909007
5.654361336	10.01142045
5.729900314	10.03629637
5.847455002	10.07566047
5.922711506	10.10135648
5.997849554	10.12732585
6.125855774	10.17252167
6.200684012	10.19940225
6.275402905	10.22655619
6.414434718	10.27822157
6.488798241	10.30637783
6.563043307	10.33489858
6.637160804	10.36369269
6.713747669	10.39376249
6.787610028	10.42328557
6.861335707	10.45299088
6.934942928	10.4831518
7.024432471	10.52023789
7.097738994	10.55103665
7.170908837	10.58219989
7.243941999	10.6136365
7.347190752	10.6587412
7.41989588	10.69090677
7.492455214	10.72352795
7.564868756	10.75633136
7.682824374	10.81063924
7.754855209	10.84435386
7.826740252	10.87834185
7.898479501	10.91260319
8.032217207	10.9776633
8.103519078	11.01283586
8.174666043	11.04837289
8.245648991	11.08418329
8.316486147	11.12026704
8.374165487	11.14997236
9.207281144	11.58680452
10.67960782	12.37727574
12.61364258	13.43281678
14.94031601	14.71388131
17.61397669	16.18648135
20.60710619	17.81954476
23.90075144	19.5862821
27.48334012	21.46373096
31.34247982	23.43284715
35.46942296	25.47777569
39.85824672	27.58557743
44.50293712	29.74458895
49.40103392	31.94642716
54.54570306	34.18152439
59.94049825	36.44587133
65.57730976	38.731176
71.46297163	41.03579825
77.58609378	43.35144608
83.94767855	45.67547702
90.55027731	48.00543079
97.40154419	50.34094292
104.4861709	52.67381255
111.8104449	55.0041308
119.3725435	57.32961966
127.1642661	59.64563198
135.2011032	61.95481026
143.4693865	64.25150501
151.9718498	66.53498727
160.7112267	68.80443697
169.6884283	71.05876064
178.8861418	73.29221769
188.3399041	75.5121889
198.0014215	77.70655522
207.9262774	79.88588663
218.0452201	82.03542162
228.4375247	84.16919273
239.0129816	86.26970483
249.8736461	88.35454418
260.9429767	90.40831141
272.2455761	92.43547143
283.7796218	94.43374621
295.5296233	96.4019512
307.5183608	98.34190879
319.7303438	100.2499742
332.164661	102.1261474
344.8422702	103.9740732
357.7358353	105.7864619
370.8453562	107.565136
384.2018139	109.3137404
397.7705826	111.0268077
411.558952	112.7043379
425.5304738	114.3426864
439.7890254	115.9527874
454.2425752	117.5237065
468.912992	119.0581775
483.743781	120.5507329
498.8907585	122.0168634
514.2163325	123.4401672
529.7323484	124.8242891
545.4078254	126.1674068
561.3721548	127.4795434
577.5597296	128.7524982
593.9331904	129.98536
610.522607	131.1808622
627.2842416	132.3344491
644.2518087	133.4506764
661.4407989	134.5286331
678.8402777	135.5692304
696.3937503	136.5679122
714.1586227	137.5283233
732.1312501	138.451375
750.2669834	139.3352448
768.6195836	140.1817552
787.1726492	140.989995
805.8633069	141.7581416
824.75443	142.4898401
843.8496632	143.1850902
863.040573	143.8402474
882.5166903	144.4616899
902.0893954	145.0448617
921.8580098	145.5924965
941.7951973	146.1045943
961.8690658	146.5802438
982.1160633	147.0221788
1002.463294	147.4294878
1023.056549	147.8049047
1043.768262	148.146607
1064.643992	148.4555058
1085.610842	148.7334236
1106.732597	148.9803605
1128.009258	149.1972275
1149.322366	149.3858471
1170.817716	149.5471306
1192.522643	149.6819891
1214.236683	149.7904226
1236.087403	149.8733424
1258.038356	149.9343932
1280.071317	149.9744862
1302.195399	149.9945328
1324.383265	150
